source,target,weight
1956401941,86665649,1
1961105264,954124423,1
1961323494,302111485,1
1962136753,954124423,1
1964214504,760497714652151808,1
1964237336,198030688,1
19644870,455264233,1
196456627,302111485,1
1964701855,954124423,1
1965200504,954124423,1
1965776280,954124423,1
1967368520,473704565,1
1969053690,528723778,1
1969388486,4573876514,2
1969590289,3244921294,1
19697314,19135516,1
1972621436,214544700,1
1972621436,242355083,1
1972621436,420542453,1
197405534,197405534,1
1974800288,954124423,1
1974842598,954124423,2
1976963472,954124423,1
197954667,954124423,1
19799373,954124423,2
198665187,302111485,1
198814698,273648929,1
199056422,4346145681,1
199056422,455264233,2
199163602,99295348,1
199445103,99295348,1
199794201,954124423,1
200163987,328388476,1
20025948,954124423,1
200632061,760497714652151808,1
200637616,273648929,1
200797360,954124423,1
200932804,125023898,1
200998670,2961037665,1
200998670,3044843579,1
20106268,954124423,1
201270123,3244921294,1
202064976,388355698,1
202277509,4363198276,1
202324598,954124423,1
202367059,954124423,1
202380388,954124423,1
202808985,954124423,1
203344437,954124423,1
20335439,954124423,1
203394708,724955270372315137,1
203604125,302111485,1
204043466,954124423,1
204176679,869193235918454786,1
205307730,954124423,3
205371115,954124423,1
205472863,954124423,1
205657568,119183782,1
20592886,954124423,1
206235368,954124423,1
20688991,302111485,1
206962580,954124423,1
207015756,954124423,1
20702013,954124423,1
207023127,870134291224768512,1
207398891,1308586231,1
207398891,180113275,1
207398891,198436154,1
207398891,207398891,1
207398891,938887160,1
208134417,92460378,1
20826129,954124423,1
20883103,954124423,1
208961200,4573876514,1
209683516,954124423,1
209918126,302111485,1
210213951,954124423,1
21047811,954124423,1
210643324,769421337601335296,1
210664255,954124423,1
210903844,230014404,1
21125943,954124423,1
21133543,302111485,1
211345057,3089155533,1
211676194,302111485,1
211709851,2424583082,1
211896943,556307338,1
212235920,954124423,1
212301490,214544700,1
212356034,372179642,1
212369811,954124423,1
212577191,326003773,1
212744148,487834443,1
213409973,2205302725,1
213409973,577483196,1
213409973,92460378,1
213451424,954124423,1
213502125,813914393788481540,1
21363569,954124423,3
213719142,2894398433,1
21422783,305655577,1
214470817,2544312775,1
214470817,732780207866839040,1
21450035,455264233,1
214544700,1511054377,1
214544700,167322189,1
214544700,172852480,1
214544700,187452947,1
214544700,1886151584,4
214544700,20248868,2
214544700,2238109737,1
214544700,2912777891,1
214544700,311941597,1
214544700,743405148240773120,1
214544700,751644712570847236,1
214544700,757355116785577984,1
214544700,762009041057026049,1
214544700,802263507597139968,7
214544700,823516964,2
214544700,932305909400907776,1
2148203163,22657914,1
214950385,954124423,1
2149692852,954124423,1
21498446,3244921294,1
215062691,487834443,1
2151811336,302111485,1
21521938,954124423,1
2152420249,248829087,1
21536007,302111485,1
215584318,114452171,1
215584318,761220634349277184,1
2156193709,954124423,1
2156954059,865448264388169728,1
2157625687,2761410968,1
2159101465,1583865109,1
2159335132,2159335132,5
2159335132,3220624650,1
2159335132,461012113,1
2159335132,769207057459384320,1
2159443772,813466712,1
2159524766,724984265994285056,1
2160827614,248829087,1
2162178645,526110917,1
2162694053,810522605077860353,1
2163487244,4341845536,1
2163487244,92460378,1
2163533930,4573876514,1
2164702237,248829087,2
2164702237,482838365,1
2164702237,526110917,1
2164702237,577483196,1
2165511739,954124423,1
2165642942,954124423,1
2165949242,954124423,1
2166887689,3244921294,2
2166992053,4573876514,1
2167038761,482838365,1
2167187700,2259980111,1
2167525794,3308049380,1
2167525794,374712154,1
2167525794,78523300,1
2167525794,802940428764913664,1
2167596361,813914393788481540,1
216771818,420542453,1
2168834204,2228659594,1
216928263,954124423,1
2170921371,954124423,1
21711202,302111485,1
2171477490,821188921576960000,1
217158737,374712154,1
217158737,954124423,4
217201548,954124423,1
217308059,4573876514,1
21733067,954124423,2
217338349,3244921294,1
2173508552,897619242,1
2173937405,954124423,1
2174781979,954124423,1
2176972394,618011830,1
2177097448,327610738,1
217920605,92460378,1
2179825436,954124423,1
2181065932,192768731,1
2181065932,92460378,2
2181088564,98250867,1
218118913,455264233,1
2182282427,306462816,3
2182331392,1536657750,1
2182331392,420542453,1
2182331392,759297396438425600,1
2182331392,827421830,1
2182331392,92460378,1
2182361301,86665649,1
2182532997,2761410968,1
2182532997,828406015259443202,1
2182550201,107984182,1
2182550201,306462816,1
2182550201,326003773,1
2183141302,119183782,1
2183141302,214544700,2
2183141302,2244082586,1
2183141302,420542453,2
2183141302,482838365,2
2183141302,487834443,2
2183141302,4905386217,1
2183141302,759446440263372805,1
2183141302,827421830,1
2183141302,92460378,6
218322813,99295348,1
2185118415,248829087,1
2185326694,523409521,1
2185326694,92460378,1
2186491535,92460378,1
2186566905,526110917,1
2186566905,92460378,1
2187177274,147528633,1
2187177274,248829087,2
2187177274,478170193,1
2187662275,4573876514,1
2187919257,4341845536,1
2187975947,214544700,1
2187975947,2897665331,1
2188517609,1530736134,1
2188689077,482838365,1
2188689077,723206253296640000,1
2189223509,1605836610,1
2189223509,487834443,1
218929329,2305000526,1
2189461121,556307338,1
2190140019,248829087,1
2190140019,420542453,2
2190140019,478170193,1
2190140019,86665649,1
219014440,954124423,2
21904231,954124423,1
2190855241,954124423,1
2191322182,192768731,2
2191354864,86665649,1
2192056552,92460378,1
2192428772,954124423,1
219259246,1886151584,1
219259246,21418513,1
21926939,92460378,1
2193352084,306462816,1
2193352084,487834443,1
2193826880,867652390614437889,1
2194468591,214544700,1
2194468591,248829087,1
2194586653,248829087,1
2194586653,482838365,1
2194723164,3047998216,1
219483432,954124423,1
2195002977,487834443,1
2195768869,92460378,1
2195842623,180113275,1
2195960817,92460378,2
2196036081,478170193,1
2196201145,4341845536,1
2196201145,526110917,1
2196240734,487834443,1
2196599864,214544700,1
2196599864,2897665331,1
2196599864,420542453,2
2196599864,487834443,1
2196599864,92460378,1
2196614090,487834443,1
2196614090,723206253296640000,1
2196632143,478170193,1
219685934,98250867,1
219736951,48105920,1
2197752104,487834443,1
2197752104,526110917,1
2198437417,954124423,1
2198730332,248829087,1
2198730332,478170193,1
2198730332,487834443,1
21990739,954124423,1
2199134699,723206253296640000,1
2199254188,346612013,1
2199254188,724984265994285056,1
2199441795,2961037665,1
2199504652,50797952,1
2199893348,210903844,1
2199893348,248829087,1
2199988739,346612013,1
2200055569,92460378,1
2200614680,107984182,1
2200614680,723206253296640000,1
2200851425,954124423,1
2201016251,954124423,1
2201102613,2897665331,2
2201102613,306462816,1
2201102613,749341622,1
2201102613,92460378,2
2201433973,526110917,1
2201451882,180113275,1
2201451882,248829087,1
2201451882,482838365,1
2201451882,825719207383990272,1
2201642215,3302455838,1
2201773976,92460378,1
2201801264,248829087,1
2201837840,92460378,1
2202695363,303815965,1
2203227302,326003773,1
2203227302,4341845536,1
2203227302,933141942,1
220365737,954124423,1
2203679063,517971876,1
2205302725,147528633,1
2205302725,177352139,2
2205302725,237010045,1
2205302725,4061695335,1
2205302725,775417111296483329,1
2205302725,817323211922833409,1
2205499452,1530736134,1
22058266,24303274,1
2206311219,827421830,1
2206452709,92460378,1
2206952479,214544700,1
2206952479,420542453,1
2206952479,487834443,1
2207295062,2920986223,1
2207312330,285994737,1
2207312330,311118058,2
2207312330,92460378,2
2207349121,3074775040,2
2207349121,482838365,1
2207376402,302111485,1
2207376672,92460378,1
220754622,455264233,1
2207736390,526110917,3
2207793974,958020944,1
2207938428,92460378,1
220796564,2415316554,1
2208334739,954124423,1
220853656,954124423,1
220867835,954124423,1
2208840482,420542453,2
2208843689,302111485,1
2208843689,326003773,1
220894677,954124423,1
220899529,526110917,1
2209036142,954124423,1
220996190,2970835618,1
220997167,455264233,1
221016297,305655577,1
2210466440,958020944,1
22109363,954124423,2
221101433,954124423,1
221142320,302111485,1
221158779,455264233,1
2212000962,478170193,1
2212367466,50797952,1
2212578203,2752052868,1
2212883622,478170193,1
2212883622,843124666931822592,1
2212943522,954124423,1
2212945674,482838365,1
2213564060,954124423,1
2213659824,302111485,1
2213701536,482838365,1
2214478063,2205302725,2
2214478063,2570707124,1
2214478063,326003773,1
2214478562,214544700,1
2214478562,487834443,1
221517516,954124423,1
2218289095,92460378,1
2219066570,519149792,1
2219415539,248829087,1
2220186991,487834443,1
2220266677,482838365,1
2220266677,92460378,1
2220570107,2897665331,1
2220570107,92460378,1
2220816438,954124423,1
2221084050,86665649,1
22217443,954124423,1
2222229852,326003773,1
2222229852,66732993,1
2222436313,92460378,2
2222540936,487834443,1
2222674537,214544700,1
2222674537,482838365,1
2222674537,519149792,1
2222675768,215584318,1
2222675768,759297396438425600,1
2223008040,954124423,1
22237401,954124423,1
2223810701,214544700,1
2223810701,526110917,1
2223810701,98250867,1
2225067170,180113275,1
2225067170,187452947,1
2225067170,2207137254,1
2225067170,420542453,1
2225067170,482838365,1
2225173939,1137779952,1
2225173939,248829087,1
2225747204,1016220361,1
2225827864,2159335132,1
2225827864,3244921294,4
2225827864,4858580423,1
2225947195,482838365,1
2225947195,86665649,1
2225947195,92460378,1
2226051822,954124423,1
2226562951,526110917,1
22268034,4909948916,1
2227150394,326003773,1
2227150394,482838365,1
2227319840,954124423,2
22283739,954124423,1
2228890529,825682538416971778,1
2228923663,4894645479,1
2229192931,954124423,1
2229660588,759446440263372805,1
2229729002,109983609,1
2229729002,346612013,2
2229729002,420542453,1
2229729002,92460378,2
223016302,954124423,1
223067820,22657914,1
2231555498,141641311,1
2231940655,92460378,1
2232454237,478170193,1
22325128,954124423,1
2232648361,2841998391,1
2233732631,843124666931822592,1
2233732631,963106200,1
2234030057,2207137254,1
2234183942,847058400076840962,1
2235190413,147528633,1
2236405273,478170193,1
2236535601,526110917,1
2236535601,92460378,2
2236703862,1536657750,1
2236703862,190171522,1
2236703862,212356034,1
2236703862,2238109737,1
2236703862,2514549749,1
2236703862,25937737,1
2236703862,287178748,1
2236703862,2882902307,1
2236703862,3142112805,1
2236703862,324342036,1
2236703862,399002713,1
2236703862,526110917,1
2236703862,724984265994285056,2
2236703862,760497714652151808,3
2236703862,761088995417665536,1
2236703862,762300054119952389,1
2236703862,764617494761971714,1
2236703862,802263507597139968,1
2236703862,817323211922833409,1
2236703862,822583765121830914,1
2236703862,823180659049041920,1
2236703862,828308554192924673,3
2236703862,92460378,1
2236703862,93733524,1
2236884700,763730245061140480,1
2237124542,2566535282,1
223755539,954124423,1
2237851962,282055947,1
2237863192,487834443,1
2237863192,760497714652151808,1
2237863192,92460378,1
2238109737,248829087,1
2238109737,302111485,1
2238282233,92460378,1
2238466673,1308586231,1
2238466673,482838365,1
223850192,954124423,1
2238535558,487834443,1
2239136708,92460378,5
2239281668,2205302725,1
2239281668,526110917,1
2239281668,92460378,2
2239790569,954124423,1
223989188,954124423,1
2241517991,302111485,1
2241972950,92460378,1
224231156,778289312513359877,1
2242696878,2968412296,1
2243192349,586163145,1
2243345659,19063025,1
2243345659,326003773,1
2243451968,760497714652151808,1
2243722390,843124666931822592,1
2243844317,487834443,1
2243845463,723206253296640000,1
2243936017,528723778,1
22440812,954124423,1
2244082586,1589950688,1
2244082586,2294131202,1
2244082586,2583889045,1
2244082586,37503614,1
224440272,487834443,1
2245246833,1530736134,1
2247030953,214544700,1
2247142354,954124423,1
224776756,44204171,1
22480662,954124423,1
2248547433,2752052868,1
2248695247,92460378,1
2249308585,954124423,1
2249346628,2897665331,1
2249391032,119183782,1
2249391032,22586685,1
2249391032,757355116785577984,1
2249391032,764617494761971714,1
2249391032,82655150,1
2250109702,4573876514,1
2250189710,2305000526,1
2250322189,805449024602075137,1
2250744361,4573876514,1
2250821704,192768731,1
2250821704,482838365,1
2250821704,487834443,1
2251370749,92460378,1
22516506,4573876514,1
2252415442,2207137254,1
2252893931,2205302725,1
2252893931,2504937833,1
2252893931,526110917,1
2252893931,577483196,1
225452189,838018569732501508,1
2255083919,2300079561,1
2255279389,302111485,1
2255467814,954124423,1
2256239927,954124423,1
2256565225,2778396034,1
2256783918,2244082586,1
2256783918,326003773,1
2256783918,629253651,1
2256898405,119183782,1
2257045038,822583765121830914,1
2257254630,482838365,1
2257254630,92460378,1
2257261765,248829087,1
225819861,954124423,1
2258228280,200115775,1
2258228280,248829087,2
2258228280,346612013,1
2258228280,380347129,1
2258228280,487834443,1
2258228280,526110917,1
2258228280,92460378,1
2259775443,92460378,1
2260435345,285994737,1
2260455939,487834443,2
2260455939,526110917,1
2260455939,843124666931822592,1
2260455939,92460378,2
2260965365,4425662357,1
2261379788,420629175,1
226265205,1728451099,1
2263509750,180113275,1
2264892686,306462816,1
2264892686,482838365,1
2264892686,92460378,1
2265016021,326003773,1
2265056095,802577501822349312,5
2265126553,2238109737,1
2265126553,92460378,1
2265392563,954124423,1
2265397625,305655577,1
2265550319,248829087,1
2265550319,487834443,2
2265550319,764617494761971714,1
2266168763,954124423,1
2266478684,248829087,1
